base_time_seconds, increment, event_type, game_time_class, game_type, rank, rating, score, url, user, year
600,5,arena,standard,chess960,9,,0,"https://www.chess.com/tournament/live/arena/-960-3476977",NADAL-2013,2024
180,2,arena,blitz,chess,7,1095,6,"https://www.chess.com/tournament/live/arena/-2111-3812089",sedde1,2024
600,0,arena,standard,chess,18,860,0,"https://www.chess.com/tournament/live/arena/---2011-3810529",sedde1,2024
180,2,arena,blitz,chess,9,1105,5,"https://www.chess.com/tournament/live/arena/-2111-3812089",Rosback23New,2024
120,1,arena,lightning,chess,10,1239,2,"https://www.chess.com/tournament/live/arena/--1911-3809763",Rosback23New,2024
180,2,arena,blitz,chess,12,1105,5,"https://www.chess.com/tournament/live/arena/---1411-3793821",Rosback23New,2024
180,2,arena,blitz,chess,6,1105,2,"https://www.chess.com/tournament/live/arena/---0711-3785965",Rosback23New,2024
180,2,arena,blitz,chess,10,1441,2,"https://www.chess.com/tournament/live/arena/-2111-3812089",beencho,2024
600,0,arena,standard,chess,10,1513,4,"https://www.chess.com/tournament/live/arena/---2011-3810529",beencho,2024
120,1,arena,lightning,chess,8,1523,2,"https://www.chess.com/tournament/live/arena/--1911-3809763",beencho,2024
180,2,arena,blitz,chess,16,1441,2,"https://www.chess.com/tournament/live/arena/---1411-3793821",beencho,2024
180,2,arena,blitz,chess,4,1441,4,"https://www.chess.com/tournament/live/arena/---0711-3785965",beencho,2024
120,1,arena,lightning,chess,9,1523,2,"https://www.chess.com/tournament/live/arena/---0511-3783529",beencho,2024
300,0,arena,blitz,chess,8,1441,2,"https://www.chess.com/tournament/live/arena/---0411-3782447",beencho,2024
180,2,arena,blitz,chess,9,1441,2,"https://www.chess.com/tournament/live/arena/---3110-3767651",beencho,2024
600,0,arena,standard,chess,10,1513,1,"https://www.chess.com/tournament/live/arena/---3010-3766399",beencho,2024
120,1,arena,lightning,chess,11,1523,4,"https://www.chess.com/tournament/live/arena/---2910-3765317",beencho,2024
300,0,arena,blitz,chess,8,1441,4,"https://www.chess.com/tournament/live/arena/---2810-3764485",beencho,2024
300,0,arena,blitz,chess,10,1441,2,"https://www.chess.com/tournament/live/arena/---2110-3756513",beencho,2024
600,0,swiss,standard,chess,5,1513,1,"https://www.chess.com/tournament/live/rapid-100-swiss-5125781",beencho,2024
600,0,swiss,standard,chess,9,1513,1,"https://www.chess.com/tournament/live/--2606-4866933",beencho,2024
600,0,swiss,standard,chess,7,1513,2,"https://www.chess.com/tournament/live/-0506-4815890",beencho,2024
600,0,swiss,standard,chess,7,1513,1,"https://www.chess.com/tournament/live/---2205-4787174",beencho,2024
300,2,swiss,blitz,chess,6,1441,3,"https://www.chess.com/tournament/live/-52-4752891",beencho,2024
600,5,swiss,standard,chess,8,1513,1,"https://www.chess.com/tournament/live/---2404-4740668",beencho,2024
120,1,arena,lightning,chess,9,1523,4,"https://www.chess.com/tournament/live/arena/---1510-3739401",beencho,2024
300,0,arena,blitz,chess,12,1441,0,"https://www.chess.com/tournament/live/arena/---1410-3738401",beencho,2024
180,2,arena,blitz,chess,12,1441,0,"https://www.chess.com/tournament/live/arena/blitz-32-3734481",beencho,2024
120,1,arena,lightning,chess,9,1523,7,"https://www.chess.com/tournament/live/arena/---0810-3721133",beencho,2024
300,0,arena,blitz,chess,10,1441,0,"https://www.chess.com/tournament/live/arena/---0710-3720109",beencho,2024
180,2,arena,blitz,chess,8,1441,1,"https://www.chess.com/tournament/live/arena/--0210-3704325",beencho,2024
120,1,arena,lightning,chess,7,1523,7,"https://www.chess.com/tournament/live/arena/---0110-3702633",beencho,2024
600,0,arena,standard,chess,8,1513,5,"https://www.chess.com/tournament/live/arena/---2609-3696521",beencho,2024
180,2,arena,blitz,chess,8,1441,0,"https://www.chess.com/tournament/live/arena/---2509-3695297",beencho,2024
120,1,arena,lightning,chess,7,1523,6,"https://www.chess.com/tournament/live/arena/-3694271",beencho,2024
300,0,arena,blitz,chess,10,1441,2,"https://www.chess.com/tournament/live/arena/---0807-3512445",beencho,2024
180,2,swiss,blitz,chess,6,1441,1,"https://www.chess.com/tournament/live/-0404-4679064",beencho,2024
600,0,swiss,standard,chess,7,1513,2,"https://www.chess.com/tournament/live/-100-4664992",beencho,2024
600,5,swiss,standard,chess960,5,1200,1,"https://www.chess.com/tournament/live/960---2203-4661403",beencho,2024
600,0,swiss,standard,chess,9,1513,2,"https://www.chess.com/tournament/live/-2003-4650177",beencho,2024
600,0,swiss,standard,chess,6,1513,1,"https://www.chess.com/tournament/live/-1303-4635702",beencho,2024
600,0,swiss,standard,chess,7,1513,1,"https://www.chess.com/tournament/live/---0603-4620629",beencho,2024
600,0,swiss,standard,chess,5,1513,2,"https://www.chess.com/tournament/live/-2802-4606221",beencho,2024
300,2,swiss,blitz,chess960,9,1465,1,"https://www.chess.com/tournament/live/960-4574707",beencho,2024
180,1,swiss,blitz,chess,5,1441,1,"https://www.chess.com/tournament/live/-0202--4560417",beencho,2024
120,1,swiss,lightning,chess,3,1523,1,"https://www.chess.com/tournament/live/-3001--4548339",beencho,2024
300,0,swiss,blitz,chess,17,1441,1,"https://www.chess.com/tournament/live/-0310--4319150",beencho,2023
300,0,swiss,blitz,chess,7,1441,1,"https://www.chess.com/tournament/live/-30-4133525",beencho,2023
120,1,arena,lightning,chess,8,1523,6,"https://www.chess.com/tournament/live/arena/-2506-3479831",beencho,2024
600,5,arena,standard,chess960,6,1200,5,"https://www.chess.com/tournament/live/arena/-960-3476977",beencho,2024
120,1,arena,lightning,chess,11,1523,5,"https://www.chess.com/tournament/live/arena/-1806-3463257",beencho,2024
300,0,arena,blitz,chess,6,1441,2,"https://www.chess.com/tournament/live/arena/-1706-3462409",beencho,2024
300,0,arena,blitz,chess,17,1441,0,"https://www.chess.com/tournament/live/arena/-1006-3447298",beencho,2024
120,1,arena,lightning,chess,7,1523,9,"https://www.chess.com/tournament/live/arena/-0406-3434338",beencho,2024
180,2,arena,blitz,chess,10,1441,2,"https://www.chess.com/tournament/live/arena/-3005-3420358",beencho,2024
120,1,arena,lightning,chess,10,1523,9,"https://www.chess.com/tournament/live/arena/--2705-3420271",beencho,2024
180,2,arena,blitz,chess,12,1441,2,"https://www.chess.com/tournament/live/arena/-2305-3408515",beencho,2024
120,1,arena,lightning,chess,11,1523,7,"https://www.chess.com/tournament/live/arena/-2105-3407354",beencho,2024
300,0,arena,blitz,chess,14,1441,2,"https://www.chess.com/tournament/live/arena/-2005-3406893",beencho,2024
180,0,arena,blitz,chess960,10,1465,5,"https://www.chess.com/tournament/live/arena/---1905-3406629",beencho,2024
600,0,swiss,standard,chess,6,1513,0,"https://www.chess.com/tournament/live/-27-4122034",beencho,2023
180,2,swiss,blitz,chess,14,1441,3,"https://www.chess.com/tournament/live/-26-4111487",beencho,2023
300,0,swiss,blitz,chess,11,1441,2,"https://www.chess.com/tournament/live/-25-4111037",beencho,2023
180,0,swiss,blitz,chess,9,1441,2,"https://www.chess.com/tournament/live/-21-4089198",beencho,2023
600,0,swiss,standard,chess,5,1513,2,"https://www.chess.com/tournament/live/-20-4088612",beencho,2023
180,2,swiss,blitz,chess,23,1441,0,"https://www.chess.com/tournament/live/-19-4088131",beencho,2023
300,2,swiss,blitz,chess,14,1441,0,"https://www.chess.com/tournament/live/---17-4087059",beencho,2023
180,0,swiss,blitz,chess,11,1441,2,"https://www.chess.com/tournament/live/---15-4086548",beencho,2023
120,1,swiss,lightning,chess,12,1523,2,"https://www.chess.com/tournament/live/-15-4086543",beencho,2023
120,1,swiss,lightning,chess,5,1523,3,"https://www.chess.com/tournament/live/-14-2-4075724",beencho,2023
120,1,swiss,lightning,chess,22,1523,0,"https://www.chess.com/tournament/live/-14-4075481",beencho,2023
120,1,swiss,lightning,chess,11,1523,3,"https://www.chess.com/tournament/live/-21-4075069",beencho,2023
120,1,swiss,lightning,chess,9,1523,2,"https://www.chess.com/tournament/live/swiss-21-1-4061276",beencho,2023
180,0,swiss,blitz,chess,12,1441,1,"https://www.chess.com/tournament/live/-4061209",beencho,2023
120,1,swiss,lightning,chess,10,1523,4,"https://www.chess.com/tournament/live/-4060750",beencho,2023
180,2,arena,blitz,chess,14,1441,2,"https://www.chess.com/tournament/live/arena/-1605-3395125",beencho,2024
120,1,arena,lightning,chess,12,1523,5,"https://www.chess.com/tournament/live/arena/-1405-3394002",beencho,2024
300,0,arena,blitz,chess,11,1441,1,"https://www.chess.com/tournament/live/arena/-1305-3393633",beencho,2024
600,5,arena,standard,chess960,10,1200,2,"https://www.chess.com/tournament/live/arena/-960-0905-3381650",beencho,2024
120,1,arena,lightning,chess,6,1523,4,"https://www.chess.com/tournament/live/arena/-0705-3380790",beencho,2024
300,0,arena,blitz,chess,13,1441,0,"https://www.chess.com/tournament/live/arena/-0605-3380228",beencho,2024
180,2,arena,blitz,chess,13,1441,0,"https://www.chess.com/tournament/live/arena/-0205-3378213",beencho,2024
120,1,arena,lightning,chess,6,1523,11,"https://www.chess.com/tournament/live/arena/-3004-3377225",beencho,2024
300,0,arena,blitz,chess,9,1441,2,"https://www.chess.com/tournament/live/arena/-2904-3376818",beencho,2024
180,2,arena,blitz,chess,12,1441,1,"https://www.chess.com/tournament/live/arena/-2504-3364839",beencho,2024
120,1,arena,lightning,chess,6,1523,10,"https://www.chess.com/tournament/live/arena/-2304-3363747",beencho,2024
300,2,arena,blitz,chess,12,1441,4,"https://www.chess.com/tournament/live/arena/-2204-3363389",beencho,2024
600,5,arena,standard,chess960,20,1200,0,"https://www.chess.com/tournament/live/arena/960-rapid-3341447",beencho,2024
120,1,arena,lightning,chess,8,1523,7,"https://www.chess.com/tournament/live/arena/-1604-3340456",beencho,2024
120,1,swiss,lightning,chess,13,1523,1,"https://www.chess.com/tournament/live/-4046057",beencho,2023
300,2,arena,blitz,chess,24,1441,2,"https://www.chess.com/tournament/live/arena/-1504-3340065",beencho,2024
600,5,arena,standard,chess960,13,1200,2,"https://www.chess.com/tournament/live/arena/arena-960-rapid-3328380",beencho,2024
180,2,arena,blitz,chess960,6,1465,2,"https://www.chess.com/tournament/live/arena/960-1004-3328024",beencho,2024
120,1,arena,lightning,chess,13,1523,4,"https://www.chess.com/tournament/live/arena/--0924-3327402",beencho,2024
300,0,arena,blitz,chess,12,1441,4,"https://www.chess.com/tournament/live/arena/-0104-3303830",beencho,2024
180,2,arena,blitz,chess960,11,1465,0,"https://www.chess.com/tournament/live/arena/960---2903-3302274",beencho,2024
180,2,arena,blitz,chess,9,1441,11,"https://www.chess.com/tournament/live/arena/-2703-3291423",beencho,2024
120,1,arena,lightning,chess,13,1523,4,"https://www.chess.com/tournament/live/arena/----2603-3290908",beencho,2024
300,0,arena,blitz,chess,13,1441,0,"https://www.chess.com/tournament/live/arena/-2503-3290507",beencho,2024
180,2,arena,blitz,chess,7,1441,7,"https://www.chess.com/tournament/live/arena/-2103-3278722",beencho,2024
120,1,arena,lightning,chess,10,1523,2,"https://www.chess.com/tournament/live/arena/--1903-3277844",beencho,2024
180,2,arena,blitz,chess,15,1441,3,"https://www.chess.com/tournament/live/arena/-1403-3265313",beencho,2024
120,1,arena,lightning,chess,11,1523,4,"https://www.chess.com/tournament/live/arena/-1203-3264446",beencho,2024
300,0,arena,blitz,chess,19,1441,0,"https://www.chess.com/tournament/live/arena/-1103-3264040",beencho,2024
180,2,arena,blitz,chess,5,1441,9,"https://www.chess.com/tournament/live/arena/-0703-3252191",beencho,2024
120,1,arena,lightning,chess,9,1523,9,"https://www.chess.com/tournament/live/arena/-0503-3251152",beencho,2024
300,0,arena,blitz,chess,11,1441,4,"https://www.chess.com/tournament/live/arena/-0403-3250569",beencho,2024
180,0,arena,blitz,chess,6,1441,2,"https://www.chess.com/tournament/live/arena/-0203-3249721",beencho,2024
180,2,arena,blitz,chess960,13,1465,2,"https://www.chess.com/tournament/live/arena/960--0103-3249142",beencho,2024
180,2,arena,blitz,chess,12,1441,6,"https://www.chess.com/tournament/live/arena/-2902-3238586",beencho,2024
120,1,arena,lightning,chess,13,1523,9,"https://www.chess.com/tournament/live/arena/-2702-3237567",beencho,2024
300,0,arena,blitz,chess,12,1441,2,"https://www.chess.com/tournament/live/arena/-2602-3237196",beencho,2024
180,2,arena,blitz,chess960,12,1465,3,"https://www.chess.com/tournament/live/arena/960---2302-3235615",beencho,2024
180,2,arena,blitz,chess,12,1441,4,"https://www.chess.com/tournament/live/arena/-2202-3224992",beencho,2024
120,1,arena,lightning,chess,5,1523,9,"https://www.chess.com/tournament/live/arena/-2002-3224105",beencho,2024
180,2,arena,blitz,chess,20,1441,0,"https://www.chess.com/tournament/live/arena/-1502-3211714",beencho,2024
120,1,arena,lightning,chess,14,1523,12,"https://www.chess.com/tournament/live/arena/-1302-3210680",beencho,2024
300,0,arena,blitz,chess,13,1441,1,"https://www.chess.com/tournament/live/arena/-1202---3210216",beencho,2024
180,2,arena,blitz,chess,11,1441,4,"https://www.chess.com/tournament/live/arena/--3183172",beencho,2024
180,0,arena,blitz,chess,7,1441,7,"https://www.chess.com/tournament/live/arena/-2601----3181860",beencho,2024
300,2,arena,blitz,chess960,14,1465,4,"https://www.chess.com/tournament/live/arena/960--2401-3170508",beencho,2024
180,0,arena,blitz,chess,13,1441,13,"https://www.chess.com/tournament/live/arena/-2101--3168822",beencho,2024
180,0,arena,blitz,chess,6,1441,17,"https://www.chess.com/tournament/live/arena/-1401--3155451",beencho,2024
180,2,arena,blitz,chess,9,1441,13,"https://www.chess.com/tournament/live/arena/-1301--3154919",beencho,2024
120,1,arena,lightning,chess,12,1523,2,"https://www.chess.com/tournament/live/arena/arena-21-3131046",beencho,2024
300,2,arena,blitz,chess960,8,1465,5,"https://www.chess.com/tournament/live/arena/arena-960-blitz-52-3130668",beencho,2024
180,0,arena,blitz,chess,11,1441,2,"https://www.chess.com/tournament/live/arena/-2112--3126282",beencho,2023
120,1,arena,lightning,chess,9,1523,0,"https://www.chess.com/tournament/live/arena/-1912--3125611",beencho,2023
120,1,arena,lightning,chess,10,1523,13,"https://www.chess.com/tournament/live/arena/arena-bullet-21-3093827",beencho,2023
300,2,arena,blitz,chess960,16,1465,2,"https://www.chess.com/tournament/live/arena/arena-960-blitz-52-3093040",beencho,2023
600,2,arena,standard,chess,4,1513,3,"https://www.chess.com/tournament/live/arena/arena-102-3058444",beencho,2023
180,0,arena,blitz,chess,12,1441,4,"https://www.chess.com/tournament/live/arena/-2811--3057714",beencho,2023
120,1,arena,lightning,chess,10,1523,5,"https://www.chess.com/tournament/live/arena/arena-21-3057307",beencho,2023
180,2,arena,blitz,chess960,7,1465,6,"https://www.chess.com/tournament/live/arena/960-arena-32-3056191",beencho,2023
300,2,arena,blitz,chess,12,1441,2,"https://www.chess.com/tournament/live/arena/arena-52-3045532",beencho,2023
180,0,arena,blitz,chess,7,1441,5,"https://www.chess.com/tournament/live/arena/--2111--3045208",beencho,2023
180,2,arena,blitz,chess,8,1441,5,"https://www.chess.com/tournament/live/arena/arena-blitz-3032843",beencho,2023
120,1,arena,lightning,chess,11,1523,5,"https://www.chess.com/tournament/live/arena/--1011-3031083",beencho,2023
180,2,arena,blitz,chess,7,1441,19,"https://www.chess.com/tournament/live/arena/blitz-32-3020311",beencho,2023
180,0,arena,blitz,chess,8,1441,2,"https://www.chess.com/tournament/live/arena/---0711-3020052",beencho,2023
180,2,arena,blitz,chess,7,1441,10,"https://www.chess.com/tournament/live/arena/-0611-3019707",beencho,2023
120,1,arena,lightning,chess,6,1523,4,"https://www.chess.com/tournament/live/arena/-2910-3006620",beencho,2023
60,1,arena,lightning,chess,10,1523,10,"https://www.chess.com/tournament/live/arena/---2410--2994685",beencho,2023
180,2,arena,blitz,chess960,14,1465,4,"https://www.chess.com/tournament/live/arena/960-arena-2994298",beencho,2023
180,2,arena,blitz,chess960,8,1465,4,"https://www.chess.com/tournament/live/arena/960---1910----2982776",beencho,2023
120,1,arena,lightning,chess,12,1523,2,"https://www.chess.com/tournament/live/arena/arena-bullet-2982066",beencho,2023
180,2,arena,blitz,chess960,16,1465,7,"https://www.chess.com/tournament/live/arena/arena-960-2981333",beencho,2023
600,0,arena,standard,chess,13,1513,2,"https://www.chess.com/tournament/live/arena/rapid-arena-2970218",beencho,2023
60,0,arena,lightning,chess,9,1523,4,"https://www.chess.com/tournament/live/arena/arena-bullet-2969953",beencho,2023
180,2,arena,blitz,chess960,14,1465,5,"https://www.chess.com/tournament/live/arena/arena-960-2969553",beencho,2023
60,1,arena,lightning,chess,14,1523,1,"https://www.chess.com/tournament/live/arena/--0910----2969189",beencho,2023
180,0,arena,blitz,chess,21,1441,4,"https://www.chess.com/tournament/live/arena/-0810----2968795",beencho,2023
180,0,arena,blitz,chess,18,1441,0,"https://www.chess.com/tournament/live/arena/---0510--2967734",beencho,2023
120,1,arena,lightning,chess,13,1523,1,"https://www.chess.com/tournament/live/arena/---0210-2966495",beencho,2023
180,2,arena,blitz,chess,18,1441,2,"https://www.chess.com/tournament/live/arena/arena-blitz-32-2955021",beencho,2023
180,2,arena,blitz,chess960,10,1465,7,"https://www.chess.com/tournament/live/arena/arena-960-2953925",beencho,2023
180,2,arena,blitz,chess,13,1441,5,"https://www.chess.com/tournament/live/arena/arena-blitz-32-2942444",beencho,2023
600,0,arena,standard,chess,11,1513,5,"https://www.chess.com/tournament/live/arena/rapid-arena-100-2941669",beencho,2023
60,1,arena,lightning,chess,9,1523,11,"https://www.chess.com/tournament/live/arena/bullet-11-2940308",beencho,2023
